node_1;node_2;chunk_id;count;edge
professor mcgonagall;curiously shaped cut on the forehead;88ed240dd542497c973d6ff539661096,88ed240dd542497c973d6ff539661096,88ed240dd542497c973d6ff539661096;3;contextual proximity
professor mcgonagall;doorstep;4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452;3;contextual proximity
professor mcgonagall;dumbledore;17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd,5f82479908824d8b840c6a2bedd670c1,88ed240dd542497c973d6ff539661096,e166e7938f74495db1014b34b5a82ca8,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452;19;contextual proximity
professor mcgonagall;dursleys;5f82479908824d8b840c6a2bedd670c1,5f82479908824d8b840c6a2bedd670c1;2;contextual proximity
professor mcgonagall;emerald cloak;42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3;7;contextual proximity
professor mcgonagall;hagrid;5f82479908824d8b840c6a2bedd670c1,5f82479908824d8b840c6a2bedd670c1,88ed240dd542497c973d6ff539661096,88ed240dd542497c973d6ff539661096,e166e7938f74495db1014b34b5a82ca8,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452;20;contextual proximity
professor mcgonagall;harry potter;42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,5f82479908824d8b840c6a2bedd670c1;15;contextual proximity
professor mcgonagall;harry's blanket;4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452;3;contextual proximity
professor mcgonagall;harry's bundle;4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452;3;contextual proximity
professor mcgonagall;motorcycle;88ed240dd542497c973d6ff539661096,88ed240dd542497c973d6ff539661096,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452;5;contextual proximity
professor mcgonagall;nobility;17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd;2;contextual proximity
professor mcgonagall;number of feasts and parties on her way here;42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3;7;contextual proximity
professor mcgonagall;powers;17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd;4;contextual proximity
professor mcgonagall;ruffled appearance;42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3;7;contextual proximity
professor mcgonagall;rumors;17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd;2;contextual proximity
professor mcgonagall;severe-looking woman;42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3;7;contextual proximity
professor mcgonagall;sirius;4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452;3;contextual proximity
professor mcgonagall;square glasses;42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3;7;contextual proximity
professor mcgonagall;tabby cat;42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3;7;contextual proximity
professor mcgonagall;voldemort;17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd;4;contextual proximity
professor mcgonagall;you-know-who;17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd;2;contextual proximity
put-outer;amusement;7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502;3;contextual proximity
put-outer;cat;7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502;3;contextual proximity
put-outer;darkness;7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502;3;contextual proximity
put-outer;dumbledore;7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502;3;contextual proximity
put-outer;harry potter;7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502;12;contextual proximity
put-outer;silver cigarette lighter;7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502;6;contextual proximity
put-outer;street lamps;7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502;3;contextual proximity
realizing he was being watched;albus dumbledore;8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a;10;contextual proximity
realizing he was being watched;man;8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a;2;contextual proximity
ruffled appearance;harry potter;42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3;2;contextual proximity
ruffled appearance;professor mcgonagall;42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3;7;contextual proximity
rummaging in his cloak, looking for something;albus dumbledore;8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a;10;contextual proximity
rummaging in his cloak, looking for something;man;8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a;2;contextual proximity
rumors;dumbledore;17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd;2;contextual proximity
rumors;powers;17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd;2;contextual proximity
rumors;professor mcgonagall;17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd;2;contextual proximity
rumors;voldemort;17c96105c1404e8fa8440d826854b0dd,17c96105c1404e8fa8440d826854b0dd;2;contextual proximity
secret;the dursleys;55fba9390d9b40a9b2080b407539097c,55fba9390d9b40a9b2080b407539097c,55fba9390d9b40a9b2080b407539097c;3;contextual proximity
secretary;boss;d7eace97027c48ffa66d081e8995de2b,d7eace97027c48ffa66d081e8995de2b;2;contextual proximity
secretary;home number;d7eace97027c48ffa66d081e8995de2b,d7eace97027c48ffa66d081e8995de2b;2;contextual proximity
secretary;man;d7eace97027c48ffa66d081e8995de2b,d7eace97027c48ffa66d081e8995de2b,d7eace97027c48ffa66d081e8995de2b,d7eace97027c48ffa66d081e8995de2b,d7eace97027c48ffa66d081e8995de2b,d7eace97027c48ffa66d081e8995de2b,d7eace97027c48ffa66d081e8995de2b,d7eace97027c48ffa66d081e8995de2b,d7eace97027c48ffa66d081e8995de2b,d7eace97027c48ffa66d081e8995de2b;10;contextual proximity
secretary;mrs. dursley;d7eace97027c48ffa66d081e8995de2b,d7eace97027c48ffa66d081e8995de2b;2;contextual proximity
secretary;nephew;d7eace97027c48ffa66d081e8995de2b,d7eace97027c48ffa66d081e8995de2b;2;contextual proximity
secretary;office;d7eace97027c48ffa66d081e8995de2b,d7eace97027c48ffa66d081e8995de2b;2;contextual proximity
secretary;people in cloaks;d7eace97027c48ffa66d081e8995de2b,d7eace97027c48ffa66d081e8995de2b;2;contextual proximity
secretary;tiny old man;d7eace97027c48ffa66d081e8995de2b,d7eace97027c48ffa66d081e8995de2b;2;contextual proximity
several important telephone calls;he;2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6;4;contextual proximity
several important telephone calls;mr. dursley;2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6;3;contextual proximity
several important telephone calls;people in cloaks;2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6;3;contextual proximity
severe-looking woman;harry potter;42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3;2;contextual proximity
severe-looking woman;professor mcgonagall;42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3;7;contextual proximity
silver cigarette lighter;amusement;7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502;2;contextual proximity
silver cigarette lighter;cat;7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502;2;contextual proximity
silver cigarette lighter;darkness;7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502;2;contextual proximity
silver cigarette lighter;dumbledore;7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502;2;contextual proximity
silver cigarette lighter;harry potter;7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502;8;contextual proximity
silver cigarette lighter;put-outer;7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502;6;contextual proximity
silver cigarette lighter;street lamps;7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502;2;contextual proximity
silver hair and beard;albus dumbledore;8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a;10;contextual proximity
silver hair and beard;man;8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a;2;contextual proximity
sirius;dumbledore;4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452;4;contextual proximity
sirius;hagrid;4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452;5;contextual proximity
sirius;professor mcgonagall;4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452,4c47529bd66d4ccaa40e6044ba2fc452;3;contextual proximity
sirius black;baby boy (harry);88ed240dd542497c973d6ff539661096,88ed240dd542497c973d6ff539661096;2;contextual proximity
sirius black;curiously shaped cut on the forehead;88ed240dd542497c973d6ff539661096,88ed240dd542497c973d6ff539661096,88ed240dd542497c973d6ff539661096;3;contextual proximity
sirius black;hagrid;88ed240dd542497c973d6ff539661096,88ed240dd542497c973d6ff539661096;2;contextual proximity
sirius black;motorcycle;88ed240dd542497c973d6ff539661096,88ed240dd542497c973d6ff539661096;2;contextual proximity
sister of petunia;'potter';5e6a39886ae44e48ade45448fc9051ca,5e6a39886ae44e48ade45448fc9051ca,5e6a39886ae44e48ade45448fc9051ca;3;contextual proximity
sister of petunia;heard the name 'potter';5e6a39886ae44e48ade45448fc9051ca,5e6a39886ae44e48ade45448fc9051ca,5e6a39886ae44e48ade45448fc9051ca;3;contextual proximity
sister of petunia;lily potter (implied);5e6a39886ae44e48ade45448fc9051ca,5e6a39886ae44e48ade45448fc9051ca,5e6a39886ae44e48ade45448fc9051ca;3;contextual proximity
sister of petunia;mr. dursley;5e6a39886ae44e48ade45448fc9051ca,5e6a39886ae44e48ade45448fc9051ca,5e6a39886ae44e48ade45448fc9051ca,5e6a39886ae44e48ade45448fc9051ca,5e6a39886ae44e48ade45448fc9051ca,5e6a39886ae44e48ade45448fc9051ca;6;contextual proximity
sister of petunia;mrs. dursley;5e6a39886ae44e48ade45448fc9051ca,5e6a39886ae44e48ade45448fc9051ca,5e6a39886ae44e48ade45448fc9051ca,5e6a39886ae44e48ade45448fc9051ca,5e6a39886ae44e48ade45448fc9051ca,5e6a39886ae44e48ade45448fc9051ca;6;contextual proximity
sister of petunia;petunia;5e6a39886ae44e48ade45448fc9051ca,5e6a39886ae44e48ade45448fc9051ca,5e6a39886ae44e48ade45448fc9051ca,5e6a39886ae44e48ade45448fc9051ca,5e6a39886ae44e48ade45448fc9051ca,5e6a39886ae44e48ade45448fc9051ca;6;contextual proximity
son, harry;he;2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6;4;contextual proximity
son, harry;mr. dursley;2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6;3;contextual proximity
son, harry;people in cloaks;2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6;3;contextual proximity
special;harry potter;ddf9749327e34206a38ea0f8b56be1f5,ddf9749327e34206a38ea0f8b56be1f5,ddf9749327e34206a38ea0f8b56be1f5,ddf9749327e34206a38ea0f8b56be1f5,ddf9749327e34206a38ea0f8b56be1f5,ddf9749327e34206a38ea0f8b56be1f5;6;contextual proximity
square glasses;harry potter;42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3;2;contextual proximity
square glasses;professor mcgonagall;42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3;7;contextual proximity
strangely dressed people;cat;5201307e46a34a59b226337712056aac,5201307e46a34a59b226337712056aac;2;contextual proximity
strangely dressed people;driving;5201307e46a34a59b226337712056aac,5201307e46a34a59b226337712056aac;2;contextual proximity
strangely dressed people;looking at the sign;5201307e46a34a59b226337712056aac,5201307e46a34a59b226337712056aac,5201307e46a34a59b226337712056aac,5201307e46a34a59b226337712056aac;4;contextual proximity
strangely dressed people;mr. dursley;5201307e46a34a59b226337712056aac,5201307e46a34a59b226337712056aac,5201307e46a34a59b226337712056aac,5201307e46a34a59b226337712056aac,5201307e46a34a59b226337712056aac,5201307e46a34a59b226337712056aac,5201307e46a34a59b226337712056aac,5201307e46a34a59b226337712056aac;8;contextual proximity
strangely dressed people;not young;5201307e46a34a59b226337712056aac,5201307e46a34a59b226337712056aac;2;contextual proximity
strangely dressed people;noticing strange people;5201307e46a34a59b226337712056aac,5201307e46a34a59b226337712056aac;2;contextual proximity
strangely dressed people;thinking of large order of drills;5201307e46a34a59b226337712056aac,5201307e46a34a59b226337712056aac;2;contextual proximity
strangely dressed people;whispering excitedly together;5201307e46a34a59b226337712056aac,5201307e46a34a59b226337712056aac;2;contextual proximity
stranger;happy;7873dc4519f8461f8b8d6fcf0737142e,7873dc4519f8461f8b8d6fcf0737142e,7873dc4519f8461f8b8d6fcf0737142e,7873dc4519f8461f8b8d6fcf0737142e;4;contextual proximity
stranger;mr. dursley;7873dc4519f8461f8b8d6fcf0737142e,7873dc4519f8461f8b8d6fcf0737142e,7873dc4519f8461f8b8d6fcf0737142e,7873dc4519f8461f8b8d6fcf0737142e;4;contextual proximity
stranger;muggle;7873dc4519f8461f8b8d6fcf0737142e,7873dc4519f8461f8b8d6fcf0737142e,7873dc4519f8461f8b8d6fcf0737142e,7873dc4519f8461f8b8d6fcf0737142e;4;contextual proximity
stranger;violet cloak;7873dc4519f8461f8b8d6fcf0737142e,7873dc4519f8461f8b8d6fcf0737142e,7873dc4519f8461f8b8d6fcf0737142e,7873dc4519f8461f8b8d6fcf0737142e;4;contextual proximity
street lamps;harry potter;7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502;4;contextual proximity
street lamps;put-outer;7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502;3;contextual proximity
street lamps;silver cigarette lighter;7c0441bed2e246c5a064644b015d6502,7c0441bed2e246c5a064644b015d6502;2;contextual proximity
tabby cat;daughter's problems;2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85;3;contextual proximity
tabby cat;dudley;2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85;3;contextual proximity
tabby cat;harry potter;42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3;2;contextual proximity
tabby cat;learning new word;2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85;3;contextual proximity
tabby cat;mr. dursley;2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85;6;contextual proximity
tabby cat;mr. dursley's garden wall;2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85;3;contextual proximity
tabby cat;mrs. dursley;2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85;3;contextual proximity
tabby cat;mrs. next door;2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85;3;contextual proximity
tabby cat;nation's owls;2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85;3;contextual proximity
tabby cat;normal behavior;2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85;3;contextual proximity
tabby cat;normal day;2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85;3;contextual proximity
tabby cat;professor mcgonagall;42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3,42d677c09af745d2aa2da7095a7609e3;7;contextual proximity
tabby cat;unusual behavior;2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85,2171e130a9bd43c68c02188858261b85;6;contextual proximity
tall, thin and very old;albus dumbledore;8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a;10;contextual proximity
tall, thin and very old;man;8851b56c021a4ef699f2778ff2b00d8a,8851b56c021a4ef699f2778ff2b00d8a;2;contextual proximity
telling about harry's whereabouts;dursleys;5f82479908824d8b840c6a2bedd670c1,5f82479908824d8b840c6a2bedd670c1;2;contextual proximity
telling about harry's whereabouts;hagrid;5f82479908824d8b840c6a2bedd670c1,5f82479908824d8b840c6a2bedd670c1;2;contextual proximity
the dursleys;dudley;55fba9390d9b40a9b2080b407539097c,55fba9390d9b40a9b2080b407539097c,55fba9390d9b40a9b2080b407539097c,48e4a5ce2c81495db5523f7dcbc077d6;4;contextual proximity
the dursleys;grunnings;55fba9390d9b40a9b2080b407539097c,55fba9390d9b40a9b2080b407539097c,55fba9390d9b40a9b2080b407539097c;3;contextual proximity
the dursleys;mr. dursley;55fba9390d9b40a9b2080b407539097c,55fba9390d9b40a9b2080b407539097c,55fba9390d9b40a9b2080b407539097c,48e4a5ce2c81495db5523f7dcbc077d6;4;contextual proximity
the dursleys;mrs. potter's family;55fba9390d9b40a9b2080b407539097c,55fba9390d9b40a9b2080b407539097c,55fba9390d9b40a9b2080b407539097c;3;contextual proximity
the dursleys;secret;55fba9390d9b40a9b2080b407539097c,55fba9390d9b40a9b2080b407539097c,55fba9390d9b40a9b2080b407539097c;3;contextual proximity
the potters;he;2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6;4;contextual proximity
the potters;mr. dursley;48e4a5ce2c81495db5523f7dcbc077d6,2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6;4;contextual proximity
the potters;people in cloaks;2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6;3;contextual proximity
the potters, that's right, that's what i heard yes, their son, harry;he;2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6;4;contextual proximity
the potters, that's right, that's what i heard yes, their son, harry;mr. dursley;2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6;3;contextual proximity
the potters, that's right, that's what i heard yes, their son, harry;people in cloaks;2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6,2f27a545789d4b66a01c45b6b84c1bb6;3;contextual proximity
the reason behind harry's survival;a piercing stare;26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446;2;contextual proximity
the reason behind harry's survival;hermione;26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446;2;contextual proximity
the reason behind harry's survival;voldemort;26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446,26c5b0d9c07d41e7baccd8e596c93446;4;contextual proximity
their son;dudley's age;de8390d2666c4b31ab146f95461b7042,de8390d2666c4b31ab146f95461b7042;2;contextual proximity
